"OutputID","CalcUsing","DocID","StockID","Qty","SellingQty","ActualQty","Ratio","ContainerID","IsPrimaryOutput","Step","Status","ByProductOfID","ToolID","StockIDTrail","QtyPer"
"2805","Qty","3497","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2806","Qty","3498","3377","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2807","Qty","3499","3448","40.0","40.0","40.0","1.0","4","1","","","","","",""
"2808","Qty","3500","3450","100.0","100.0","100.0","1.0","4","1","","","","","",""
"2809","Qty","3501","3048","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2810","Qty","3502","3109","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2811","Qty","3503","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2812","Qty","3504","3588","20.0","20.0","20.0","1.0","4","1","","","","","",""
"2813","Qty","3505","3588","20.0","20.0","20.0","1.0","4","1","","","","","",""
"2814","Qty","3506","3586","20.0","20.0","20.0","1.0","4","1","","","","","",""
"2815","Qty","3507","3586","20.0","20.0","20.0","1.0","4","1","","","","","",""
"2816","Qty","3508","3469","100.0","100.0","100.0","1.0","4","1","","","","","",""
"2817","Qty","3509","3469","300.0","300.0","300.0","1.0","4","1","","","","","",""
"2818","Qty","3510","3586","20.0","20.0","20.0","1.0","4","1","","","","","",""
"2819","Qty","3514","3171","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2820","Qty","3515","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2821","Qty","3516","3197","2500.0","2500.0","2500.0","1.0","4","1","","","","","",""
"2822","Qty","3517","3561","1100.0","1100.0","1100.0","1.0","4","1","","","","","",""
"2823","Qty","3518","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2824","Qty","3519","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2825","Qty","3520","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2826","Qty","3521","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2827","Qty","3522","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2828","Qty","3523","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2829","Qty","3524","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2830","Qty","3525","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2831","Qty","3526","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2832","Qty","3527","3602","5.0","5.0","5.0","1.0","4","1","","","","","",""
"2833","Qty","3528","3449","30.0","30.0","30.0","1.0","4","1","","","","","",""
"2834","Qty","3529","3449","30.0","30.0","30.0","1.0","4","1","","","","","",""
"2835","Qty","3530","3058","30.0","30.0","30.0","1.0","4","1","","","","","",""
"2836","Qty","3531","3058","30.0","30.0","30.0","1.0","4","1","","","","","",""
"2837","Qty","3532","3058","30.0","30.0","30.0","1.0","4","1","","","","","",""
"2838","Qty","3533","3058","30.0","30.0","30.0","1.0","4","1","","","","","",""
"2839","Qty","3534","3058","30.0","30.0","30.0","1.0","4","1","","","","","",""
"2840","Qty","3535","3576","30.0","30.0","30.0","1.0","4","1","","","","","",""
"2841","Qty","3536","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2842","Qty","3537","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2843","Qty","3539","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2844","Qty","3540","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2845","Qty","3541","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2846","Qty","3542","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2847","Qty","3543","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2848","Qty","3544","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2849","Qty","3545","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2850","Qty","3546","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2851","Qty","3547","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2852","Qty","3548","3469","200.0","200.0","200.0","1.0","4","1","","","","","",""
"2853","Qty","3634","3197","500.0","500.0","500.0","1.0","4","1","","","","","",""
"2854","Qty","3648","3080","20.0","20.0","20.0","1.0","4","1","","","","","",""
"2855","Qty","3649","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2856","Qty","3650","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2857","Qty","3654","3586","20.0","20.0","20.0","1.0","4","1","","","","","",""
"2858","Qty","3655","3586","20.0","20.0","20.0","1.0","4","1","","","","","",""
"2859","Qty","3656","3568","38.0","38.0","38.0","1.0","4","1","","","","","",""
"2860","Qty","3657","3457","11.0","11.0","11.0","1.0","4","1","","","","","",""
"2861","Qty","3658","3457","11.0","11.0","11.0","1.0","4","1","","","","","",""
"2862","Qty","3659","3457","11.0","11.0","11.0","1.0","4","1","","","","","",""
"2863","Qty","3660","3457","11.0","11.0","11.0","1.0","4","1","","","","","",""
"2864","Qty","3661","3457","11.0","11.0","11.0","1.0","4","1","","","","","",""
"2865","Qty","3243","3586","20.0","20.0","20.0","1.0","4","1","","","","","",""
"2866","Qty","3244","3588","20.0","20.0","20.0","1.0","4","1","","","","","",""
"2867","Qty","3329","3591","200.0","200.0","200.0","1.0","4","1","","","","","",""
"2868","Qty","3330","3522","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2869","Qty","3331","3522","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2870","Qty","3344","3197","1000.0","1000.0","1000.0","1.0","4","1","","","","","",""
"2871","Qty","3385","3469","300.0","300.0","300.0","1.0","4","1","","","","","",""
"2872","Qty","3386","3527","221.0","221.0","221.0","1.0","4","1","","","","","",""
"2873","Qty","3387","3563","24.0","24.0","24.0","1.0","4","1","","","","","",""
"2874","Qty","3477","3561","100.0","100.0","100.0","1.0","4","1","","","","","",""
"2875","Qty","3538","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2876","Qty","3550","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2877","Qty","3551","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2878","Qty","3607","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2879","Qty","3635","3568","38.0","38.0","38.0","1.0","4","1","","","","","",""
"2880","Qty","3652","3558","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2881","Qty","3653","3558","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2882","Qty","3662","3457","11.0","11.0","11.0","1.0","4","1","","","","","",""
"2883","Qty","3663","3457","11.0","11.0","11.0","1.0","4","1","","","","","",""
"2884","Qty","3664","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2885","Qty","3665","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2886","Qty","3666","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2887","Qty","3667","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2888","Qty","3668","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2889","Qty","3669","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2890","Qty","3670","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2891","Qty","3671","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2892","Qty","3672","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2893","Qty","3673","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2894","Qty","3674","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2895","Qty","3675","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2896","Qty","3676","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2897","Qty","3677","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2898","Qty","3678","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2899","Qty","3679","3469","500.0","500.0","500.0","1.0","4","1","","","","","",""
"2900","Qty","3686","3588","20.0","20.0","20.0","1.0","4","1","","","","","",""
"2901","Qty","3687","3588","20.0","20.0","20.0","1.0","4","1","","","","","",""
"2902","Qty","3688","3586","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2903","Qty","3689","3586","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2904","Qty","3690","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2905","Qty","3691","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2906","Qty","3692","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2907","Qty","3693","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2908","Qty","3759","3197","550.0","550.0","550.0","1.0","4","1","","","","","",""
"2909","Qty","3771","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2910","Qty","3772","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2911","Qty","3773","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2912","Qty","3775","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2913","Qty","3776","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2914","Qty","3777","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2915","Qty","3778","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2916","Qty","3779","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2917","Qty","3780","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2918","Qty","3781","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2919","Qty","3782","3604","148.0","148.0","148.0","1.0","4","1","","","","","",""
"2920","Qty","3783","3469","200.0","200.0","200.0","1.0","4","1","","","","","",""
"2921","Qty","3784","3197","11000.0","11000.0","11000.0","1.0","4","1","","","","","",""
"2922","Qty","3785","3036","2600.0","2600.0","2600.0","1000.0","4","1","","","","","",""
"2923","Qty","3786","3197","200.0","200.0","200.0","1.0","4","1","","","","","",""
"2924","Qty","3787","3033","100.0","100.0","100.0","1.0","4","1","","","","","",""
"2925","Qty","3788","3127","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2926","Qty","3789","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2927","Qty","3790","3065","200.0","200.0","200.0","1.0","4","1","","","","","",""
"2928","Qty","3791","3533","70.0","70.0","70.0","1.0","4","1","","","","","",""
"2929","Qty","3792","3197","539.0","539.0","539.0","1.0","4","1","","","","","",""
"2930","Qty","3793","3561","3068.25","3068.25","3068.25","1.0","4","1","","","","","",""
"2931","Qty","3794","3449","31.0","31.0","31.0","1.0","4","1","","","","","",""
"2932","Qty","3795","3449","30.0","30.0","30.0","1.0","4","1","","","","","",""
"2933","Qty","3796","3576","37.0","37.0","37.0","1.0","4","1","","","","","",""
"2934","Qty","3797","3469","200.0","200.0","200.0","1.0","4","1","","","","","",""
"2935","Qty","3799","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2936","Qty","3800","3343","33.0","33.0","33.0","1.0","4","1","","","","","",""
"2937","Qty","3801","3346","33.0","33.0","33.0","1.0","4","1","","","","","",""
"2938","Qty","3802","3588","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2939","Qty","3803","3588","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2940","Qty","3804","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2941","Qty","3805","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2942","Qty","3298","3527","249.0","249.0","249.0","1.0","4","1","","","","","",""
"2943","Qty","3299","3527","381.0","381.0","381.0","1.0","4","1","","","","","",""
"2944","Qty","3300","3563","1.0","1.0","1.0","1.0","4","1","","","","","",""
"2945","Qty","3301","3527","258.0","258.0","258.0","1.0","4","1","","","","","",""
"2946","Qty","3302","3527","391.0","391.0","391.0","1.0","4","1","","","","","",""
"2947","Qty","3303","3563","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2948","Qty","3304","3527","503.0","503.0","503.0","1.0","4","1","","","","","",""
"2949","Qty","3305","3563","8.0","8.0","8.0","1.0","4","1","","","","","",""
"2950","Qty","3511","3197","50.0","50.0","50.0","1.0","4","1","","","","","",""
"2951","Qty","3636","3437","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2952","Qty","3637","3437","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2953","Qty","3638","3437","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2954","Qty","3639","3450","148.0","148.0","148.0","1.0","4","1","","","","","",""
"2955","Qty","3640","3469","500.0","500.0","500.0","1.0","4","1","","","","","",""
"2956","Qty","3641","3109","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2957","Qty","3642","3109","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2958","Qty","3643","3109","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2959","Qty","3644","3114","50.0","50.0","50.0","1.0","4","1","","","","","",""
"2960","Qty","3645","3033","50.0","50.0","50.0","1.0","4","1","","","","","",""
"2961","Qty","3646","3035","250.0","250.0","250.0","1.0","4","1","","","","","",""
"2962","Qty","3647","3032","50.0","50.0","50.0","1.0","4","1","","","","","",""
"2963","Qty","3680","3343","30.0","30.0","30.0","1.0","4","1","","","","","",""
"2964","Qty","3740","3197","400.0","400.0","400.0","1.0","4","1","","","","","",""
"2965","Qty","3774","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2966","Qty","3798","3197","100.0","100.0","100.0","1.0","4","1","","","","","",""
"2967","Qty","3806","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2968","Qty","3807","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2969","Qty","3808","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2970","Qty","3809","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2971","Qty","3810","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2972","Qty","3811","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2973","Qty","3812","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2974","Qty","3813","3171","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2975","Qty","3814","3452","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2976","Qty","3815","3452","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2977","Qty","3816","3197","750.0","750.0","750.0","1.0","4","1","","","","","",""
"2978","Qty","3817","3197","200.0","200.0","200.0","1.0","4","1","","","","","",""
"2979","Qty","3818","3561","250.0","250.0","250.0","1.0","4","1","","","","","",""
"2980","Qty","3819","3197","500.0","500.0","500.0","1.0","4","1","","","","","",""
"2981","Qty","3820","3006","35.0","35.0","35.0","1.0","4","1","","","","","",""
"2982","Qty","3821","3006","35.0","35.0","35.0","1.0","4","1","","","","","",""
"2983","Qty","3822","3007","10.0","10.0","10.0","1.0","4","1","","","","","",""
"2984","Qty","3823","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2985","Qty","3824","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2986","Qty","3825","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2987","Qty","3826","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2988","Qty","3827","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2989","Qty","3828","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2990","Qty","3829","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2991","Qty","3830","3068","25.0","25.0","25.0","1.0","4","1","","","","","",""
"2992","Qty","3831","3568","38.0","38.0","38.0","1.0","4","1","","","","","",""
"2993","Qty","3832","3450","148.0","148.0","148.0","1.0","4","1","","","","","",""
"2994","Qty","3833","3448","37.0","37.0","37.0","1.0","4","1","","","","","",""
"2995","Qty","3834","3469","200.0","200.0","200.0","1.0","4","1","","","","","",""
"2996","Qty","3835","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2997","Qty","3836","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"2998","Qty","3837","3345","30.0","30.0","30.0","1.0","4","1","","","","","",""
"2999","Qty","3838","3377","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3000","Qty","3842","3027","75.0","75.0","75.0","1.0","4","1","","","","","",""
"3001","Qty","3920","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3002","Qty","3921","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3003","Qty","3922","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3004","Qty","3923","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3005","Qty","3924","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3006","Qty","3925","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3007","Qty","3926","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3008","Qty","3927","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3009","Qty","3928","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3010","Qty","3929","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3011","Qty","3930","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3012","Qty","3931","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3013","Qty","3932","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3014","Qty","3933","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3015","Qty","3934","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3016","Qty","4013","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3017","Qty","4015","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3018","Qty","4016","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3019","Qty","3371","3542","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3020","Qty","3372","3542","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3021","Qty","3373","3542","9.0","9.0","9.0","1.0","4","1","","","","","",""
"3022","Qty","3374","3542","9.0","9.0","9.0","1.0","4","1","","","","","",""
"3023","Qty","3375","3542","9.0","9.0","9.0","1.0","4","1","","","","","",""
"3024","Qty","3376","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3025","Qty","3380","3540","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3026","Qty","3381","3540","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3027","Qty","3839","3026","40.0","40.0","40.0","1.0","4","1","","","","","",""
"3028","Qty","3998","3459","100.0","100.0","100.0","1.0","4","1","","","","","",""
"3029","Qty","4009","3197","200.0","200.0","200.0","1.0","4","1","","","","","",""
"3030","Qty","4014","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3031","Qty","4018","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3032","Qty","4019","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3033","Qty","4025","3469","600.0","600.0","600.0","1.0","4","1","","","","","",""
"3034","Qty","4076","3197","50.0","50.0","50.0","1.0","4","1","","","","","",""
"3035","Qty","4102","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3036","Qty","4103","3197","350.0","350.0","350.0","1.0","4","1","","","","","",""
"3037","Qty","4104","3343","33.0","33.0","33.0","1.0","4","1","","","","","",""
"3038","Qty","4105","3469","300.0","300.0","300.0","1.0","4","1","","","","","",""
"3039","Qty","4106","3527","161.0","161.0","161.0","1.0","4","1","","","","","",""
"3040","Qty","4107","3563","56.0","56.0","56.0","1.0","4","1","","","","","",""
"3041","Qty","4108","3591","200.0","200.0","200.0","1.0","4","1","","","","","",""
"3042","Qty","4109","3394","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3043","Qty","4110","3395","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3044","Qty","4111","3409","200.0","200.0","200.0","1.0","4","1","","","","","",""
"3045","Qty","4112","3407","5.0","5.0","5.0","1.0","4","1","","","","","",""
"3046","Qty","4113","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3047","Qty","4114","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3048","Qty","4115","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3049","Qty","4116","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3050","Qty","4117","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3051","Qty","4118","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3052","Qty","4119","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3053","Qty","4120","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3054","Qty","4121","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3055","Qty","4122","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3056","Qty","4123","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3057","Qty","4124","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3058","Qty","4125","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3059","Qty","4126","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3060","Qty","4127","3197","200.0","200.0","200.0","1.0","4","1","","","","","",""
"3061","Qty","4128","3029","100.0","100.0","100.0","1.0","4","1","","","","","",""
"3062","Qty","4129","3586","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3063","Qty","4130","3586","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3064","Qty","4131","3586","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3065","Qty","4132","3586","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3066","Qty","4133","3586","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3067","Qty","4134","3586","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3068","Qty","4135","3586","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3069","Qty","4136","3586","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3070","Qty","4137","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3071","Qty","4138","3197","1000.0","1000.0","1000.0","1.0","4","1","","","","","",""
"3072","Qty","4139","3197","2000.0","2000.0","2000.0","1.0","4","1","","","","","",""
"3073","Qty","4141","3197","2000.0","2000.0","2000.0","1.0","4","1","","","","","",""
"3074","Qty","4147","3114","100.0","100.0","100.0","1.0","4","1","","","","","",""
"3075","Qty","4314","3561","775.0","775.0","775.0","1.0","4","1","","","","","",""
"3076","Qty","4323","3618","6.0","6.0","6.0","1.0","4","1","","","","","",""
"3077","Qty","4324","3620","1.0","1.0","1.0","1.0","4","1","","","","","",""
"3078","Qty","4337","3197","335.0","335.0","335.0","1.0","4","1","","","","","",""
"3079","Qty","4338","3418","80.0","80.0","80.0","1.0","4","1","","","","","",""
"3080","Qty","4339","3109","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3081","Qty","4340","3109","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3082","Qty","4341","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3083","Qty","4342","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3084","Qty","4343","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3085","Qty","4345","3109","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3086","Qty","4346","3109","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3087","Qty","4347","3380","100.0","100.0","100.0","1.0","4","1","","","","","",""
"3088","Qty","4349","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3089","Qty","4350","3586","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3090","Qty","4351","3586","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3091","Qty","4352","3586","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3092","Qty","4353","3586","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3093","Qty","4354","3586","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3094","Qty","4355","3586","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3095","Qty","4356","3586","15.0","15.0","15.0","1.0","4","1","","","","","",""
"3096","Qty","561","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3097","Qty","562","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3098","Qty","563","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3099","Qty","564","3341","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3100","Qty","565","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3101","Qty","566","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3102","Qty","567","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3103","Qty","568","3111","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3104","Qty","638","3202","25.0","25.0","25.0","1.0","4","1","","","","","",""
"3105","Qty","649","3080","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3106","Qty","661","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3107","Qty","662","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3108","Qty","663","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3109","Qty","664","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3110","Qty","665","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3111","Qty","666","3354","100.0","100.0","100.0","1.0","4","1","","","","","",""
"3112","Qty","667","3007","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3113","Qty","668","3006","35.0","35.0","35.0","1.0","4","1","","","","","",""
"3114","Qty","669","3006","35.0","35.0","35.0","1.0","4","1","","","","","",""
"3115","Qty","670","3127","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3116","Qty","671","3354","100.0","100.0","100.0","1.0","4","1","","","","","",""
"3117","Qty","672","3360","50.0","50.0","50.0","1.0","4","1","","","","","",""
"3118","Qty","673","3156","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3119","Qty","674","3159","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3120","Qty","675","3158","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3121","Qty","676","3157","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3122","Qty","677","3168","200.0","200.0","200.0","1.0","4","1","","","","","",""
"3123","Qty","678","3152","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3124","Qty","679","3150","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3125","Qty","680","3089","100.0","100.0","100.0","1.0","4","1","","","","","",""
"3126","Qty","681","3369","50.0","50.0","50.0","1.0","4","1","","","","","",""
"3127","Qty","682","3360","50.0","50.0","50.0","1.0","4","1","","","","","",""
"3128","Qty","683","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3129","Qty","684","3102","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3130","Qty","685","3042","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3131","Qty","686","3065","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3132","Qty","687","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3133","Qty","688","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3134","Qty","689","3109","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3135","Qty","690","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3136","Qty","691","3047","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3137","Qty","692","3185","30.0","30.0","30.0","1.0","4","1","","","","","",""
"3138","Qty","693","3186","10.0","10.0","10.0","1.0","4","1","","","","","",""
"3139","Qty","694","3045","1.0","1.0","1.0","1.0","4","1","","","","","",""
"3140","Qty","695","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3141","Qty","697","3068","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3142","Qty","698","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
"3143","Qty","699","3113","20.0","20.0","20.0","1.0","4","1","","","","","",""
