"EntityGroupID","EntityID","GroupID"
"99874","68276","6683"
"99882","73696","6674"
"99906","71461","6674"
"99912","73972","6681"
"99916","70871","6364"
"99917","70871","6370"
"99918","70871","6716"
"99920","67308","6681"
"99923","73704","6684"
"99924","73704","6716"
"99926","74052","6684"
"99927","74052","6716"
"99928","74587","6364"
"99929","74587","6370"
"99930","74587","6674"
"99932","72335","6364"
"99933","72335","6370"
"99934","72335","6674"
"99935","72335","6716"
"99962","71140","6364"
"99963","71140","6370"
"99964","74981","6364"
"99965","74981","6370"
"99966","74981","6674"
"99967","74981","6716"
"99968","70562","6364"
"99969","70562","6716"
"99975","74858","6691"
"99991","74929","6684"
"99992","67149","6364"
"99993","67149","6674"
"100001","74465","6364"
"100004","74780","6674"
"100010","74974","6364"
"100011","74974","6370"
"100023","74574","6364"
"100024","74574","6370"
"100025","74574","6684"
"100036","70596","6364"
"100038","74987","6689"
"100042","74988","6691"
"100046","74986","6691"
"100052","74983","6684"
"100055","67042","6681"
"100062","74991","6680"
"100065","74229","6370"
"100066","66991","6684"
"100067","74468","6674"
"101067","74978","6364"
"101068","74978","6370"
"101069","74978","6691"
"101075","74989","6684"
"101093","74462","6364"
"102101","75996","6684"
"102106","68233","6681"
"102107","68233","6683"
"102108","67345","6681"
"103102","74869","6691"
"104111","74979","6364"
"104112","74979","6370"
"104113","74979","6691"
"104123","74886","6364"
"104124","74886","6370"
"104125","74886","6691"
"104126","74886","6716"
"104133","69348","6637"
"104136","75997","6364"
"104141","75994","6364"
"104142","72830","6364"
"104143","73656","6364"
"104146","74990","6674"
"104152","75999","6680"
"104155","75993","6691"
"104158","74070","6674"
"104161","76000","6691"
"104165","76001","6674"
"104169","76002","6684"
"104190","69470","6364"
"104191","69470","6674"
"104197","70362","6370"
"104198","70362","6674"
"104201","66895","6364"
"104202","66895","6684"
"104203","66895","6716"
"104204","69702","6364"
"104207","69373","6364"
"104208","69373","6370"
"104217","74916","6716"
"104220","68054","6684"
"104221","67343","6691"
"104233","73870","6364"
"104234","73870","6674"
"104239","74213","6674"
"104240","74760","6364"
"104241","74760","6674"
"104245","67716","6370"
"104246","67716","6684"
"104249","74944","6684"
"104250","67626","6674"
"104251","67027","6364"
"104252","67027","6684"
"104253","67027","6716"
"104268","76004","6364"
"104269","76004","6674"
"104275","67318","6680"
"104276","67001","6680"
"104283","76009","6680"
"104286","74930","6674"
"104290","71305","6364"
"104291","71305","6370"
"104292","73193","6364"
"105293","67760","6674"
"105313","67500","6364"
"105314","67500","6691"
"105315","67500","6716"
"105316","74040","6364"
"105319","76011","6364"
"105320","71568","6364"
"105327","76012","6674"
"105331","76007","6680"
"105335","71441","6674"
"105340","70122","6675"
"105341","76013","6674"
"105342","76014","6674"
"105346","76015","6674"
"105351","76010","6674"
"105356","76017","6674"
"105359","74556","6674"
"105361","70598","6364"
"105363","76018","6370"
"105375","70294","6716"
"105384","73713","6691"
"105386","74785","6684"
"105387","68270","6681"
"105388","68270","6683"
"105389","67440","6370"
"105390","67440","6684"
"105394","76020","6674"
"105396","76021","6689"
"105408","76022","6681"
"105409","76022","6683"
"105411","74385","6674"
"105417","76023","6684"
"105424","74966","6364"
"105425","74966","6674"
"105432","76024","6674"
"105433","66884","6364"
"105434","66884","6370"
"105435","66884","6674"
"105436","66884","6716"
"105437","66928","6364"
"105438","66928","6684"
"105439","66928","6716"
"105440","66965","6691"
"105442","66961","6674"
"105443","76008","6680"
"105444","67015","6684"
"105445","67023","6370"
"105446","67023","6674"
"105447","67023","6716"
"105448","67028","6364"
"105449","67028","6684"
"105452","67151","6370"
"105453","67151","6674"
"105454","67160","6674"
"105466","76025","6684"
"105469","76026","6674"
"105470","74980","6364"
"105471","74980","6691"
"105473","73066","6637"
"105474","73067","6637"
"105475","68003","6364"
"105476","68003","6684"
"105480","74534","6637"
"105481","69167","6637"
"105482","69268","6637"
"105483","73070","6637"
"105484","69434","6637"
"105485","69563","6637"
"105490","76027","6637"
"105491","69471","6637"
"105492","69276","6637"
"105493","69415","6637"
"105494","69415","6674"
"105495","73071","6637"
"105498","76028","6637"
"105503","73074","6637"
"105504","68327","6637"
"105505","69247","6637"
"105507","73075","6637"
"105508","73076","6637"
"105509","69432","6637"
"105510","69121","6637"
"105511","74177","6637"
"105513","76029","6637"
"105518","66879","6364"
"105519","66879","6370"
"105520","66879","6691"
"105521","66879","6716"
"105527","71437","6370"
"105528","71437","6674"
"105530","76030","6684"
"105538","69694","6364"
"105539","69694","6370"
"105540","69694","6716"
"105542","76031","6364"
"105544","76032","6364"
"105552","76033","6364"
"105560","70700","6364"
"105567","67022","6681"
"105569","67828","6674"
"105570","67422","6681"
"105571","69917","6370"
"105572","69917","6681"
"105573","69917","6683"
"105574","68224","6370"
"105575","68224","6681"
"105576","68224","6683"
"105577","68225","6637"
"105578","68225","6674"
"105579","68225","6683"
"105580","67286","6674"
"105581","68275","6681"
"105582","68275","6683"
"105583","73377","6637"
"105584","67017","6681"
"105587","67708","6364"
"105588","67708","6674"
"105591","68221","6681"
"105592","68221","6683"
"105595","68231","6681"
"105596","68231","6683"
"105598","73953","6681"
"105605","68251","6637"
"105606","68251","6681"
"105607","68251","6683"
"105612","67492","6681"
"105616","68239","6681"
"105617","68239","6683"
"105618","68260","6681"
"105619","68260","6683"
"105620","68220","6681"
"105621","68220","6683"
"105622","69056","6370"
"105623","69056","6716"
"105624","71406","6364"
"105640","68255","6637"
"105641","68255","6681"
"105642","68255","6683"
"105645","68219","6681"
"105646","68219","6683"
"105649","67339","6364"
"105650","67339","6681"
"105659","67749","6674"
"105660","68259","6681"
"105661","68259","6683"
"105662","67176","6681"
"105663","67133","6637"
"105664","67133","6681"
"105665","68267","6681"
"105666","68267","6683"
"105669","76035","6691"
"105671","76036","6364"
"105672","68271","6681"
"105673","68271","6683"
"105686","76016","6689"
"105693","74364","6674"
"105696","76037","6674"
"105698","76038","6674"
"105704","66984","6364"
"105705","66984","6370"
"105706","66984","6691"
"105707","66984","6716"
"105715","76039","6691"
"105733","70723","6364"
"105736","74490","6674"
"105738","70349","6364"
"105752","69099","6364"
"105753","69099","6674"
"105754","69099","6716"
"105755","70729","6364"
"105757","67082","6364"
"105758","67082","6370"
"105759","67082","6674"
"105760","67082","6716"
"105771","76019","6691"
"105782","69621","6364"
"105792","76034","6364"
"105793","76034","6370"
"105794","76034","6684"
"105801","70257","6674"
"105802","71286","6637"
"105803","71286","6681"
"105804","71286","6683"
"105819","67588","6364"
"105820","67588","6370"
"105821","67588","6716"
"105823","68014","6674"
"105824","74138","6364"
"105825","74138","6691"
"105828","72260","6364"
"105829","76041","6364"
"105830","70688","6364"
"105831","76040","6364"
"105836","70321","6364"
"105837","70321","6716"
"105838","69502","6364"
"105839","69502","6716"
"105845","70686","6364"
"105846","71339","6364"
"105847","68163","6364"
"105848","68163","6370"
"105849","68163","6684"
"105854","76042","6364"
"105858","76044","6370"
"105859","76044","6691"
"105860","76044","6716"
"105869","76047","6691"
"105876","76049","6691"
"105879","76050","6674"
"105885","70799","6674"
"105886","71099","6364"
"105887","70696","6364"
"105888","70716","6364"
"105897","76051","6684"
"105902","70687","6364"
"105903","70687","6674"
"105907","76053","6683"
"105910","76054","6674"
"105916","76055","6370"
"105919","76056","6684"
"105921","76057","6684"
"105924","76058","6674"
"105927","72944","6674"
"105928","73720","6684"
"105929","74865","6691"
"105938","70219","6370"
"105939","70219","6716"
"105940","67276","6691"
"105941","70533","6364"
"105942","70533","6370"
"105943","70533","6716"
"105944","74961","6684"
"105945","74961","6716"
"105948","67978","6684"
"105949","67978","6716"
"105953","76060","6684"
"105955","71672","6674"
"105956","70786","6637"
"105957","68214","6681"
"105958","68214","6683"
"105968","76061","6674"
"105972","67794","6684"
"105974","70525","6716"
"105982","69088","6364"
"105984","72494","6716"
"105987","71100","6674"
"105988","71100","6716"
"105989","76048","6674"
"105990","76048","6716"
"105993","69486","6364"
"105994","69486","6716"
"106000","76065","6364"
"106005","70142","6364"
"106006","70142","6370"
"106013","66855","6370"
"106014","66855","6716"
"106015","69118","6364"
"106017","70529","6364"
"106029","74208","6684"
"106030","74208","6716"
"106033","72056","6364"
"106034","72056","6716"
"106037","68690","6684"
"106038","68690","6716"
"106047","76063","6674"
"106048","76063","6716"
"106056","76062","6674"
"106063","76068","6674"
"106070","76064","6364"
"106071","76064","6691"
"106072","76064","6716"
"106075","70194","6674"
"106076","76069","6674"
"106079","76070","6674"
"106084","70737","6683"
"106086","76067","6680"
"106095","67531","6364"
"106096","67531","6370"
"106097","67531","6684"
"106099","76072","6684"
"106107","74782","6364"
"106108","74782","6691"
"106109","76066","6364"
"106111","70722","6364"
"106112","70722","6370"
"106113","74112","6684"
"106138","71448","6364"
"106139","71448","6674"
"106140","71448","6716"
"106143","71687","6364"
"106144","71687","6370"
"106158","67157","6364"
"106159","67157","6716"
"106163","69441","6637"
"106168","74659","6364"
"106169","74659","6370"
"106170","67375","6364"
"106171","67375","6370"
"106172","67375","6674"
"106173","67375","6716"
"106174","74911","6364"
"106177","76073","6364"
"106178","76073","6716"
"106179","68051","6370"
"106180","68051","6674"
"106189","67210","6370"
"106190","67210","6637"
"106191","67210","6674"
"106192","67210","6716"
"106195","72205","6674"
"106196","72205","6716"
"106198","76074","6674"
"106201","76075","6674"
"106203","76076","6691"
"106214","74893","6364"
"106215","74893","6674"
"106217","76077","6691"
"106218","73577","6370"
"106219","73577","6691"
"106221","74992","6674"
"106223","76078","6674"
"106226","76079","6691"
"106233","76080","6370"
"106234","66948","6370"
"106235","66948","6684"
"106236","66948","6716"
"106248","76052","6370"
"106249","76052","6687"
"106260","74692","6680"
"106263","76081","6674"
"106264","76081","6716"
"106269","70567","6364"
"106270","69760","6364"
"106275","68532","6364"
"106276","68532","6370"
"106277","68532","6716"
"106278","67435","6674"
"106281","76071","6691"
"106282","76071","6716"
"106294","69357","6364"
"106299","70586","6364"
"106300","70586","6716"
"106301","74187","6364"
"106302","74187","6370"
"106303","74187","6691"
"106306","76083","6674"
"106315","67121","6364"
"106316","67121","6691"
"106324","69537","6692"
"106325","69537","6716"
"106340","67265","6364"
"106341","67265","6370"
"106342","67265","6674"
"106343","67265","6716"
"106348","73866","6364"
"106349","73866","6370"
"106350","73866","6716"
"106354","76084","6674"
"106363","69741","6364"
"106364","69741","6370"
"106365","69741","6716"
"106366","76045","6364"
"106367","76045","6692"
"106368","74962","6691"
"106369","74962","6716"
"106377","67717","6674"
"106380","66985","6370"
"106381","66985","6637"
"106382","66985","6684"
"106383","66985","6716"
"106386","76086","6674"
"106388","76087","6684"
"106395","68145","6370"
"106396","68145","6674"
"106397","68145","6716"
"106412","76085","6364"
"106413","69419","6364"
"106414","69419","6370"
"106415","76003","6364"
"106416","76003","6691"
"106432","70154","6674"
"106437","70605","6370"
"106438","70605","6716"
"106450","76091","6674"
"106454","76092","6684"
"106459","76093","6684"
"106460","70685","6364"
"106461","70685","6716"
"106464","76094","6674"
"106468","76095","6674"
"106471","76096","6684"
"106474","76097","6674"
"106477","73899","6684"
"106486","76100","6684"
"106487","76082","6674"
"106494","76102","6683"
"106496","76101","6683"
"106497","76090","6364"
"106498","76090","6684"
"106499","71503","6364"
"106500","71503","6370"
"106501","71503","6716"
"106504","76089","6364"
"106505","76088","6364"
"106506","68261","6370"
"106507","68261","6681"
"106508","68261","6683"
"106509","69270","6364"
"106510","69270","6716"
"106513","73975","6637"
"106514","73975","6681"
"106533","68241","6683"
"106536","73690","6691"
"106539","71516","6364"
"106541","76103","6674"
"106542","67177","6681"
"106555","76104","6674"
"106562","76106","6681"
"106563","76106","6683"
"106569","76107","6684"
"106572","76108","6689"
"106575","71573","6674"
"106578","76109","6674"
"106582","74822","6674"
"106585","76110","6684"
"106586","76105","6364"
"106587","70552","6364"
"106588","73083","6364"
"106591","70496","6364"
